,Name,Artist,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,year
699,Did My Time,Korn,5.98E-05,0.545,244493,0.869,0,0.002265,1,0.3285,1.015585556,1,0.0475,93.0245,0.262,2003
700,Did You Ever Think,R. Kelly,0.0831,0.706,272400,0.818,0,0.00144,6,0.0774,1.015351111,0,0.0488,94.956,0.947,1996
701,Did You Wrong,Pleasure P,0.04,0.598,259000,0.786,1,0,0,0.252,1.0152675,1,0.0405,105.03,0.367,2009
702,Didn'T You Know How Much I Loved You,Kellie Pickler,0.245,0.525,285187,0.795,0,0,9,0.098,1.015362222,1,0.0402,137.881,0.25,2008
703,Die A Happy Man,Thomas Rhett,0.418,0.595,227427,0.389,0,1.39E-06,2,0.116,1.014098611,1,0.0349,166.052,0.4,2015
704,Die For You,The Weeknd,0.111,0.584,260253,0.525,0,0,1,0.134,1.014676944,0,0.0621,133.439,0.509,2016
705,Die In Your Arms,Justin Bieber,0.0309,0.568,237293,0.8775,0,4.33E-06,7,0.213,1.015251667,1,0.09285,171.723,0.7315,2012
706,Die Young,Roddy Ricch,0.218,0.688,157657,0.656,1,0,4,0.115,1.0151275,0,0.276,160.414,0.365,2018
707,Differences,Ginuwine,0.3265,0.592,265673,0.543,0,0,3,0.2665,1.014877361,0,0.06115,62.968,0.424,2001
708,Dig,Incubus,0.0293,0.45,257253,0.895,0,0,11,0.116,1.015350278,1,0.0386,77.577,0.463,2006
709,Digital Dash,"Drake, Future",0.00296,0.881,231231,0.546,1,4.72E-06,2,0.226,1.014565,1,0.12,140.032,0.276,2015
710,Digits,Young Thug,0.0325,0.769,176387,0.632,1,0,10,0.116,1.015492222,0,0.0537,131.932,0.294,2016
711,Dip It Low,Christina Milian,0.0122,0.754,201000,0.718,0,0.000111,11,0.0923,1.0154975,0,0.111,169.116,0.576,2004
712,Dirt,Florida Georgia Line,0.0638,0.547,230587,0.878,0,7.08E-06,2,0.106,1.015493333,1,0.0451,121.973,0.592,2014
713,Dirt On My Boots,Jon Pardi,0.111,0.683,201893,0.796,0,0,11,0.197,1.015505833,1,0.0285,90.031,0.531,2016
714,Dirt Road Anthem,Jason Aldean,0.347,0.68,229400,0.741,0,1.87E-06,2,0.117,1.0152625,1,0.0357,127.024,0.635,2010
715,Dirty Laundry,Carrie Underwood,0.0595,0.456,204093,0.874,0,1.12E-05,10,0.111,1.015519722,0,0.114,200.179,0.5,2015
716,Disco Inferno,50 Cent,0.206,0.925,214227,0.659,1,7.88E-05,3,0.279,1.015343611,1,0.231,97.018,0.71,2005
717,Disease,Matchbox Twenty,0.0187,0.541,219360,0.833,0,0,8,0.143,1.015375833,0,0.0583,115.052,0.84,2002
718,Distraction,Kehlani,0.0266,0.66,235693,0.698,1,0,5,0.296,1.014926111,0,0.0467,120.959,0.396,2017
719,Disturbia,Rihanna,0.0863,0.707,238627,0.813,0,0,11,0.168,1.0154125,0,0.0571,124.921,0.722,2008
720,Dive,Ed Sheeran,0.355,0.761,238440,0.386,0,0,4,0.0953,1.014956111,1,0.0399,134.943,0.526,2017
721,Dive In,Trey Songz,0.0279,0.587,252453,0.648,0,0,0,0.962,1.014735,1,0.089,119.888,0.37,2012
722,Dna,Bts,0.02215,0.5985,223123,0.7745,0,0,1,0.0673,1.01554875,0,0.0543,129.819,0.6915,2017
723,Dna.,Kendrick Lamar,0.00454,0.638,185947,0.523,1,0,1,0.0842,1.014815556,1,0.357,139.913,0.422,2017
724,Do I,Luke Bryan,0.257,0.581,239413,0.691,0,0,9,0.11,1.015186111,1,0.0333,137.985,0.299,2009
725,Do I Make You Wanna,Billy Currington,0.106,0.553,234307,0.747,0,0,9,0.154,1.015157778,1,0.0279,90.012,0.521,2015
726,Do I Wanna Know?,Arctic Monkeys,0.186,0.548,272394,0.532,0,0.000263,5,0.217,1.014556667,1,0.0323,85.03,0.405,2013
727,Do It Well,Jennifer Lopez,0.0311,0.763,185933,0.81,0,0,5,0.316,1.015245,0,0.0861,108.004,0.437,2007
728,Do Not Disturb,Drake,0.246,0.618,283551,0.693,1,0,7,0.112,1.015015833,0,0.45,170.982,0.454,2017
729,Do Re Mi,Blackbear,0.00522,0.745,212027,0.593,1,5.25E-06,8,0.123,1.014902778,1,0.0526,111.002,0.17,2017
730,Do Somethin',Britney Spears,0.0278,0.845,204493,0.935,0,3.59E-05,4,0.37,1.015760556,1,0.0671,129.943,0.962,2004
731,Do The John Wall,Troop 41,0.252,0.66,263880,0.925,0,0,7,0.87,1.016085,1,0.317,81.041,0.576,2011
732,Do You Believe Me Now,Jimmy Wayne,0.0723,0.503,204387,0.827,0,1.15E-06,4,0.126,1.015542778,1,0.0553,161.834,0.376,2008
733,Do You Hear What I Hear,Carrie Underwood,0.68,0.256,251367,0.489,0,0,7,0.09665,1.015063611,1,0.0291,117.5795,0.1335,2007
734,Do You Want To,Franz Ferdinand,0.0783,0.413,215000,0.942,0,0.000412,0,0.689,1.015869167,1,0.0453,123.085,0.759,2005
735,Doa,Foo Fighters,0.000189,0.462,252107,0.913,0,0.00142,2,0.0671,1.015472778,1,0.074,145.522,0.72,2005
736,Doesn'T Mean Anything,Alicia Keys,0.036,0.712,272613,0.407,0,0.000291,4,0.0963,1.014693333,0,0.0308,103.97,0.0997,2009
737,Doesn'T Remind Me,Audioslave,0.169,0.457,255000,0.768,0,0,9,0.103,1.015668889,1,0.0378,99.739,0.232,2005
738,Dog Days Are Over,Florence + The Machine,0.0399,0.497666667,252504,0.81,0,0.004963333,7,0.118666667,1.015197593,1,0.0915,149.9803333,0.243666667,2009
739,Doin' What She Likes,Blake Shelton,0.157,0.581,222613,0.767,0,0,10,0.278,1.014922222,1,0.0406,152.011,0.832,2013
740,Domino,Jessie J,0.0115,0.757,231693,0.547,0,0,7,0.0445,1.015396389,1,0.0355,126.977,0.793,2011
741,Don'T,Billy Currington,0.131,0.719,236467,0.796,0,0,2,0.111,1.015614722,1,0.0246,98.03,0.803,2008
742,Don'T,Bryson Tiller,0.2325,0.754,199253,0.3435,1,0,7.5,0.09505,1.015057917,0,0.2285,97.0285,0.2035,2015
743,Don'T,Ed Sheeran,0.0113,0.806,219840,0.608,0,0,1,0.635,1.01472,1,0.0659,95.049,0.849,2013
744,Don'T Blink,Kenny Chesney,0.115,0.604,285280,0.605,0,1.22E-05,4,0.305,1.014301111,1,0.0352,147.925,0.647,2007
745,Don'T Bother,Shakira,0.00632,0.617,257027,0.741,0,0.00324,7,0.166,1.015529444,1,0.0438,129.976,0.222,2005
746,Don'T Call Me Baby,Madison Avenue,0.0585,0.808,228140,0.982,0,0.00689,3,0.35,1.014836667,0,0.0311,124.999,0.961,1999
747,Don'T Call Me Up,Mabel,0.296,0.674,178480,0.881,0,3.01E-06,9,0.0793,1.015874167,1,0.147,98.994,0.234,2019
748,Don'T Dream It'S Over,Sixpence None The Richer,0.0638,0.549,243960,0.651,0,6.95E-05,5,0.0823,1.014410556,1,0.0265,80.934,0.444,2002
749,Don'T Forget,Demi Lovato,0.507,0.641,223160,0.451,0,1.71E-06,4,0.629,1.014529444,1,0.0899,179.967,0.612,2008
750,Don'T Forget About Us,Mariah Carey,0.0422,0.7,233867,0.529,0,0,10,0.101,1.014773333,0,0.0395,143.555,0.386,2005
751,Don'T Forget To Remember Me,Carrie Underwood,0.564,0.434,240267,0.608,0,0,2,0.283,1.0154775,1,0.0311,78.606,0.331,2005
752,Don'T Happen Twice,Kenny Chesney,0.00626,0.499,203067,0.708,0,1.15E-05,7,0.0423,1.014714167,1,0.0301,158.785,0.617,2000
753,Don'T Hold Your Breath,Nicole Scherzinger,0.00878,0.662,197520,0.794,0,0.00018,5,0.214,1.014989444,0,0.0286,110.962,0.67,2011
754,Don'T It,Billy Currington,0.0446,0.571,189000,0.826,0,0,1,0.343,1.015423611,1,0.0362,90.966,0.713,2015
755,Don'T Judge Me,Chris Brown,0.532,0.328,240173,0.498,0,7.94E-05,4,0.117,1.013639444,0,0.126,175.918,0.36,2012
756,Don'T Know Why,Norah Jones,0.88,0.7355,186153.5,0.1985,0,1.16E-05,5,0.0625,1.0133975,1,0.028,88.32,0.6245,2002
757,Don'T Let Me Fall,B.O.B,0.00631,0.543,275387,0.73,1,0,1,0.213,1.014976111,0,0.0384,150.187,0.267,2010
758,Don'T Matter,Akon,0.2375,0.7965,293060,0.4495,1,0,2,0.277,1.0149825,1,0.04015,125.2465,0.3645,2006
759,Don'T Mind,Kent Jones,0.0235,0.464,198237,0.771,1,0,8,0.063,1.015415833,1,0.336,158.777,0.69,2016
760,"Don'T Say No, Just Say Yes",Avant,0.132,0.638,274667,0.504,0,9.10E-05,3,0.0628,1.015099722,0,0.0242,139.99,0.504,2002
761,Don'T Say You Love Me,M2M,0.0141,0.627,225200,0.723,0,3.66E-05,1,0.118,1.014933056,0,0.0341,97.555,0.596,2000
762,Don'T Stop,5 Seconds Of Summer,0.00209,0.571,169936,0.957,0,1.50E-05,8,0.0425,1.015703333,1,0.0633,149.946,0.892,2014
763,Don'T Stop The Music,Rihanna,0.0336,0.835,267080,0.669,0,6.92E-05,6,0.0535,1.015116111,0,0.0643,122.668,0.542,2007
764,Don'T Take Your Love Away,Avant,0.382,0.451,278947,0.523,0,0,7,0.0752,1.015130556,1,0.0905,186.056,0.393,2003
765,Don'T Tell Me,Avril Lavigne,0.00462,0.523,202013,0.795,0,0,4,0.358,1.015855556,1,0.0386,144.106,0.484,2004
766,Don'T Tell Me,Madonna,0.0502,0.699,280973,0.618,0,0.000925,7,0.0914,1.014628333,1,0.0594,99.965,0.679,2000
767,Don'T Think I Can'T Love You,Jake Owen,0.26,0.435,185107,0.558,0,0,10,0.245,1.015160278,1,0.0342,115.742,0.203,2009
768,Don'T Think I Don'T Think About It,Darius Rucker,0.0275,0.578,183307,0.752,0,0,9,0.125,1.015204444,1,0.033,149.689,0.405,2008
769,Don'T Think I'M Not,Kandi,0.0661,0.859,243533,0.622,0,0,11,0.0394,1.01439,1,0.0445,134.007,0.433,2000
770,Don'T Wake Me Up,Chris Brown,0.0548,0.602,222307,0.691,0,0,7,0.144,1.015223056,0,0.051,127.967,0.206,2012
771,Don'T Wanna Go Home,Jason Derulo,0.02,0.671,206080,0.808,0,0,2,0.134,1.015316389,0,0.0652,121.956,0.637,2011
772,Don'T Wanna Try,Frankie J,0.444,0.655,245293,0.433,0,0,5,0.221,1.014561944,0,0.0348,130.127,0.199,2003
773,Don'T Worry 'Bout A Thing,Shedaisy,0.105,0.695,215027,0.847,0,0,9,0.102,1.016078333,1,0.061,98.003,0.68,2004
774,Don'T Ya,Brett Eldredge,0.0566,0.537,181210,0.693,0,0,9,0.146,1.015206667,1,0.0847,176.004,0.581,2013
775,Don'T You Forget It,Glenn Lewis,0.118,0.708,248773,0.513,0,0,6,0.114,1.014514444,0,0.0888,89,0.31,2002
776,Donald Trump,Mac Miller,0.0754,0.676,165215.5,0.9185,1,0,1,0.379,1.014991389,0,0.1205,122.251,0.8175,2011
777,Done.,The Band Perry,0.322,0.65,205267,0.89,0,0,1,0.0543,1.015834722,1,0.0366,100.053,0.757,2013
778,Double Vision,3Oh!3,0.0018,0.581,190707,0.888,0,0,0,0.413,1.015778333,1,0.0587,120.041,0.629,2010
779,Down,Marian Hill,0.676,0.6795,197773,0.3575,0,0.0049,0,0.124,1.012581528,0,0.133,113.3515,0.06715,2016
780,Down In The Dm,Yo Gotti,0.00157,0.776,182733,0.662,1,2.10E-05,1,0.0887,1.014717778,0,0.0489,152.927,0.324,2016
781,Down To Earth,Justin Bieber,0.432,0.543,245760,0.718,0,0,2,0.437,1.015334722,1,0.0268,82.003,0.155,2009
782,Down To The Honkytonk,Jake Owen,0.192,0.634,186867,0.808,1,0,3,0.0898,1.015522222,1,0.0517,82.016,0.937,2019
783,Downfall,Trustcompany,0.000106,0.31,191373,0.94,0,2.21E-06,6,0.205,1.015723611,1,0.106,128.682,0.454,2002
784,Drag Me Down,One Direction,0.109,0.73,192120,0.703,0,0,0,0.0657,1.015091111,0,0.0369,138.113,0.595,2015
785,Drank In My Cup,Kirko Bangz,0.0114,0.451,232160,0.632,1,0,8,0.198,1.01445,0,0.297,132.89,0.234,2011
786,Dreaming With A Broken Heart,John Mayer,0.557,0.608,245747,0.351,0,0.00892,0,0.201,1.014078889,1,0.03,135.976,0.157,2006
787,Dreams,The Game,0.00499,0.63,286453,0.78,1,0,6,0.206,1.015179722,1,0.221,155.779,0.281,2005
788,Drew Barrymore,Bryce Vine,0.46,0.758,191147,0.574,1,0.00272,11,0.102,1.014753056,0,0.0572,151.985,0.261,2017
789,Drift Away,Uncle Kracker,0.181,0.583,255560,0.66,0,0,11,0.0979,1.015256111,1,0.0377,151.956,0.861,2002
790,Drink A Beer,Luke Bryan,0.836,0.483,202627,0.431,0,5.19E-05,8,0.199,1.01454,1,0.0343,78.26,0.296,2013
791,Drink In My Hand,Eric Church,0.00635,0.626,191307,0.913,0,0,0,0.293,1.01543,1,0.0318,113.044,0.946,2011
792,Drink On It,Blake Shelton,0.0365,0.643,211067,0.725,0,1.20E-06,7,0.326,1.015102222,1,0.0231,93.975,0.683,2011
793,Drink To That All Night,Jerrod Niemann,0.0325,0.639,224813,0.846,0,0,9,0.116,1.014948889,0,0.0439,115.965,0.475,2014
794,Drinkin' Bone,Tracy Byrd,0.0793,0.77,131867,0.833,0,0,5,0.0819,1.015406667,1,0.028,109.928,0.964,2003
795,Drinkin' Problem,Midland,0.055,0.622,221133.5,0.763,0,8.91E-06,9,0.314,1.014888889,1,0.0263,102,0.621,2017
796,Drinking Class,Lee Brice,0.0886,0.663,207347,0.53,0,0,1,0.154,1.013954722,1,0.0301,109.003,0.269,2014
797,Drive,Incubus,0.06115,0.642,232720,0.8205,0,0.01605,4,0.1345,1.014886944,0,0.03605,90.5635,0.6755,1999
798,Drive By,Train,0.00107,0.765,195973,0.837,0,1.06E-05,1,0.0801,1.015801944,0,0.032,122.028,0.721,2012
799,Drowning,Backstreet Boys,0.0799,0.568,267227,0.782,0,0,6,0.0985,1.015008889,1,0.0396,141.942,0.481,2001
800,Drunk Girl,Chris Janson,0.794,0.485,207267,0.306,0,0,0,0.122,1.014324722,1,0.0409,203.729,0.224,2017
801,Drunk Last Night,Eli Young Band,0.052,0.528,219213,0.856,0,0,7,0.0988,1.0153875,1,0.0351,87.019,0.572,2013
802,Drunk Me,Mitchell Tenpenny,0.199,0.499,211768,0.797,0,0,2,0.0933,1.015619444,1,0.0554,176.024,0.408,2018
803,Drunk On A Plane,Dierks Bentley,0.00495,0.423,254467,0.73,0,1.13E-05,9,0.238,1.015120556,1,0.032,205.972,0.66,2014
804,Drunk On You,Luke Bryan,0.178,0.558,213547,0.872,0,0,9,0.173,1.015444167,1,0.0449,143.971,0.472,2011
805,Drunk On Your Love,Brett Eldredge,0.414,0.443,173960,0.831,0,0,11,0.204,1.015109444,1,0.0616,182.064,0.588,2015
806,Duckworth.,Kendrick Lamar,0.0536,0.552,248613,0.731,1,0,7,0.258,1.0147575,1,0.615,174.516,0.632,2017
807,Dumb Love,Sean Kingston,0.356,0.758,186773,0.646,0,0,0,0.473,1.015649444,1,0.0721,128.03,0.877,2010
808,Dura,Daddy Yankee,0.174,0.783,200480,0.84,0,0,1,0.412,1.015717778,1,0.051,95.001,0.839,2018
809,Dynamite,Taio Cruz,0.00397,0.7545,203247,0.798,0,0,4,0.0318,1.015711944,1,0.0835,119.975,0.843,2010
810,E.I.,Nelly,0.08365,0.8315,285200,0.4795,1,0,2,0.0895,1.014497917,0,0.1895,89.8575,0.3975,2000
811,E.T.,Katy Perry,0.01955,0.6025,206373,0.8675,0,0,5,0.3775,1.015162917,0,0.07825,150.1435,0.7115,2010
812,Earfquake,"Tyler, The Creator",0.23,0.554,190067,0.498,1,5.98E-06,9,0.795,1.014203889,1,0.0685,79.635,0.413,2019
813,Earth,Lil Dicky,0.639,0.694,281500,0.664,1,0,2,0.0929,1.015375278,1,0.05,95.941,0.676,2019
814,Easier,5 Seconds Of Summer,0.476,0.562,158099,0.46,0,0,5,0.107,1.0155075,1,0.259,176.055,0.623,2020
815,Echo,Gorilla Zoe,0.0809,0.809,237893,0.744,1,0,0,0.21,1.01503,0,0.0434,107.99,0.572,2009
816,Eight Second Ride,Jake Owen,0.104,0.645,187320,0.843,0,0,0,0.249,1.015535556,1,0.0475,92.357,0.534,2009
817,Either Way,Chris Stapleton,0.854,0.655,248053,0.0645,0,1.11E-05,4,0.107,1.012565278,1,0.0429,129.399,0.278,2017
818,El Amante,Nicky Jam,0.243,0.683,219507,0.691,0,0,8,0.14,1.015129167,1,0.0432,179.91,0.732,2017
819,Element.,Kendrick Lamar,0.204,0.748,208733,0.705,1,0,4,0.246,1.015403611,0,0.485,189.891,0.483,2017
820,Elevate,Drake,0.0152,0.758,184960,0.474,1,0,1,0.116,1.014244444,1,0.147,76.061,0.0542,2018
821,Elevator,Eminem,0.323,0.796,292933,0.793,1,0,7,0.332,1.015580278,1,0.318,90.51,0.556,2009
822,Emotional,Carl Thomas,0.544,0.548,271868,0.542,0,0,1,0.148,1.014323611,0,0.0409,83.106,0.389,2000
823,Emotional Rollercoaster,Vivian Green,0.0973,0.692,196373,0.562,0,0,6,0.304,1.014990556,0,0.0924,122.937,0.504,2002
824,Emotionless,Drake,0.0248,0.414,302173,0.677,1,0,1,0.0793,1.015244444,1,0.254,172.521,0.0853,2018
825,Emperor'S New Clothes,Panic! At The Disco,0.00302,0.562,158667,0.904,0,0,1,0.0433,1.0152925,1,0.0807,94.481,0.651,2016
826,Empire,Shakira,0.733,0.541,239333,0.628,0,0,0,0.056,1.015366111,0,0.0603,80.027,0.364,2014
827,Empty,Juice Wrld,0.0758,0.745,248431,0.561,1,0,0,0.133,1.015314167,1,0.0807,77.557,0.449,2019
828,Empty Walls,Serj Tankian,0.00161,0.464,230027,0.963,1,0,0,0.196,1.015675556,0,0.0484,160.071,0.528,2007
829,Enchanted,Taylor Swift,0.0739,0.455,352187,0.623,0,0.000424,8,0.146,1.015589444,1,0.0288,163.893,0.208,2010
830,Encore,"Eminem, Dr. Dre, 50 Cent",0.0544,0.664,312947,0.66,0,0,8,0.799,1.01497,1,0.321,174.23,0.54,2004
831,Energy,Drake,0.38,0.747,181933,0.571,1,0,11,0.534,1.014467778,1,0.478,172.104,0.553,2015
832,Energy,Keri Hilson,0.0788,0.427,209840,0.767,0,0,6,0.095,1.015060278,1,0.143,76.711,0.651,2009
833,Envy Me,Calboy,0.258,0.648,120135,0.4845,1,0,6,0.2285,1.014537917,1,0.2915,149.0335,0.5825,2018
834,Errrbody,Yo Gotti,0.221,0.875,261133,0.531,1,0,2,0.0498,1.014987222,1,0.0585,103.965,0.22,2014
835,Escape,Enrique Iglesias,0.03005,0.776,208333.5,0.8535,0,0.000452,11,0.135,1.015187222,1,0.0298,125.9875,0.878,2001
836,Even If It Breaks Your Heart,Eli Young Band,0.000159,0.495,220520,0.527,0,0.0163,0,0.1,1.015349444,1,0.0351,208.067,0.574,2011
837,Even Though I'M Leaving,Luke Combs,0.225,0.554,225253,0.755,0,0,2,0.301,1.014988889,1,0.0319,77.962,0.624,2019
838,Ever The Same,Rob Thomas,0.0152,0.435,256600,0.729,0,2.63E-05,1,0.11,1.015328333,0,0.0307,188.017,0.524,2005
839,Every Day Is Exactly The Same,Nine Inch Nails,0.0217,0.607,294893,0.941,0,0.071,0,0.119,1.014954722,1,0.0486,144.04,0.414,2005
840,Every Girl,Young Money,0.00316,0.632,315320,0.73,1,0,6,0.397,1.015029167,0,0.245,76.067,0.762,2009
841,Every Little Thing,Carly Pearce,0.434,0.636,180053,0.428,0,1.02E-05,0,0.0907,1.014857778,1,0.0375,139.919,0.32,2017
842,Every Mile A Memory,Dierks Bentley,0.0803,0.452,232720,0.703,0,0.00131,2,0.162,1.015304722,1,0.0356,177.915,0.392,2006
843,Every Morning,Sugar Ray,0.0834,0.833,219867,0.679,0,0.00258,8,0.0769,1.015417778,1,0.0365,109.916,0.975,1998
844,Every Teardrop Is A Waterfall,Coldplay,0.00194,0.425,240796,0.732,0,0.0103,9,0.171,1.014754722,1,0.0396,117.98,0.333,2011
845,Every Time I Hear That Song,Blake Shelton,0.0558,0.523,214800,0.725,0,6.96E-06,2,0.0937,1.015153333,1,0.0339,155.855,0.528,2016
846,Every Time I Hear Your Name,Keith Anderson,0.277,0.562,263027,0.757,0,0,1,0.0745,1.015570833,1,0.0253,93.02,0.299,2005
847,Everybody,Logic,0.161,0.885,162347,0.94,1,0,1,0.0675,1.015025556,1,0.0913,110.005,0.773,2017
848,Everybody Dies,J. Cole,0.281,0.779,161827,0.694,1,1.36E-05,9,0.109,1.014062222,1,0.2,82.861,0.569,2016
849,Everybody Dies In Their Nightmares,Xxxtentacion,0.847,0.734,95467,0.57,1,2.14E-05,7,0.112,1.014703889,0,0.133,129.953,0.689,2017
850,Everybody Talks,Neon Trees,0.00301,0.471,177280,0.924,0,0,8,0.313,1.015581667,1,0.0586,154.961,0.725,2012
851,Everyday,"Logic, Marshmello",0.0425,0.667,204747,0.741,1,0,1,0.0761,1.015528056,1,0.0378,149.908,0.422,2018
852,Everyday America,Sugarland,0.337,0.638,232133,0.847,0,4.06E-06,7,0.0725,1.015951667,1,0.0465,101.013,0.658,2006
853,Everyone Falls In Love,"Tanto Metro, Devonte",0.0275,0.754,228360,0.702,0,0,10,0.0619,1.014435278,0,0.0429,95.998,0.736,1999
854,Everything I Didn'T Say,5 Seconds Of Summer,0.0173,0.378,180421,0.914,0,0,9,0.281,1.015373333,1,0.0955,174.94,0.383,2014
855,Everything To Me,Monica,0.479,0.308,196960,0.529,0,0,7,0.441,1.015189167,0,0.0874,80.794,0.485,2010
856,Everything You Want,Vertical Horizon,0.0504,0.637,257067,0.759,0,0,3,0.0642,1.014891944,0,0.0305,93.898,0.741,1999
857,Everything'S Gonna Be Alright,"David Lee Murphy, Kenny Chesney",0.0721,0.764,229573,0.587,0,6.45E-06,5,0.094,1.014721667,0,0.0298,89.98,0.494,2018
858,Everytime,Ariana Grande,0.186,0.71,172107,0.614,1,0,10,0.0974,1.014789722,0,0.0431,148.152,0.658,2018
859,Everytime,Britney Spears,0.966,0.398,230307,0.284,0,8.57E-05,3,0.116,1.013096667,1,0.0337,109.599,0.114,2003
860,Everytime We Touch,Cascada,0.00401,0.6375,198167,0.9815,0,8.84E-06,8,0.387,1.015405556,1,0.0614,142.0365,0.4925,2005
861,Everywhere,Michelle Branch,0.0136,0.523,214827,0.828,0,0.000255,1,0.165,1.015362222,1,0.0762,96.952,0.476,2001
862,Ex'S & Oh'S,Elle King,0.0183,0.612,202173,0.921,0,0,7,0.0576,1.015866944,1,0.0848,139.986,0.453,2015
863,Exchange,Bryson Tiller,0.107,0.525,194613,0.433,1,0,6,0.135,1.013722778,1,0.185,160.108,0.276,2015
864,Eyes On You,Chase Rice,0.323,0.606,182493,0.652,0,0,9,0.201,1.014727222,1,0.0281,97.155,0.476,2017
865,Eyes Open,Taylor Swift,0.00678,0.598,244587,0.724,0,0.00182,7,0.0839,1.014659722,1,0.0345,137.115,0.297,2012
866,Eyes Wide Open,Gotye,0.194,0.597,191253,0.873,0,0.0205,5,0.16,1.014968333,1,0.0368,138.892,0.643,2011
867,Face Down,The Red Jumpsuit Apparatus,0.000665,0.545,192000,0.932,0,0,7,0.127,1.016058611,0,0.0399,92.956,0.464,2006
868,Fade,Staind,0.00209,0.471,242600,0.846,0,0.0369,1,0.126,1.015657778,1,0.0416,116.469,0.255,2001
869,Faded,Alan Walker,0.0286,0.5285,212367,0.639,0,5.59E-06,6,0.1105,1.0152525,1,0.0391,134.8265,0.1625,2015
870,Failure,Breaking Benjamin,2.99E-05,0.462,214853,0.89,0,0.00909,1,0.0685,1.015318611,1,0.0382,155.008,0.383,2015
871,Faint,Linkin Park,0.111,0.554,162600,0.978,0,0,4,0.0731,1.015679444,1,0.131,135.095,0.594,2003
872,Fairly Local,Twenty One Pilots,0.0396,0.715,207160,0.723,0,8.57E-05,6,0.084,1.015001944,0,0.0569,114.985,0.479,2015
873,Faith,George Michael,0.00556,0.915,194493,0.498,0,0.000116,11,0.067,1.013768056,1,0.102,95.852,0.555,1998
874,Fake It,Seether,0.00141,0.611,193893,0.95,1,1.59E-06,8,0.0543,1.015691944,1,0.0518,132.078,0.607,2007
875,Fake Love,Bts,0.00267,0.557,242334,0.719,0,0,2,0.306,1.0154125,0,0.0372,77.501,0.344,2018
876,Fake Love,Drake,0.105,0.928,210937,0.481,1,0,9,0.176,1.014069444,0,0.287,134.007,0.613,2017
877,Fake Smile,Ariana Grande,0.329,0.45,208880,0.619,1,0,9,0.319,1.014607778,1,0.372,83.3,0.427,2019
878,Fall,Clay Walker,0.193,0.55,217080,0.543,0,0,0,0.0994,1.014726111,1,0.0287,138.003,0.208,2007
879,Fall,Eminem,0.227,0.83,262494,0.546,1,0,1,0.112,1.015078889,1,0.295,182.973,0.535,2018
880,Fall For You,Secondhand Serenade,0.19,0.387,185600,0.442,0,0,0,0.0788,1.014698333,1,0.0352,169.481,0.382,2008
881,Fall Into Me,Emerson Drive,0.238,0.501,168867,0.813,0,0,2,0.39,1.015275,1,0.0342,96.986,0.595,2002
882,Fall To Pieces,Velvet Revolver,0.0004485,0.461,271340,0.8855,0,0.408,6,0.127,1.015370972,1,0.0497,132.7865,0.24,2004
883,Fallin',Alicia Keys,0.263,0.653,210200,0.609,0,0.00101,11,0.233,1.014578056,0,0.037,95.982,0.482,2001
884,Fallin' For You,Colbie Caillat,0.156,0.644,215547,0.834,0,0,4,0.112,1.014868611,1,0.0275,117.043,0.593,2009
885,Falling In Love At A Coffee Shop,Landon Pigg,0.2,0.489,244987,0.561,0,4.56E-05,4,0.179,1.014463056,1,0.0274,83.457,0.238,2009
886,Falls Apart,Sugar Ray,0.00318,0.561,255160,0.897,0,0.00623,4,0.248,1.015562778,1,0.0306,103.461,0.599,1998
887,Falls On Me,Fuel,8.08E-05,0.317,254027,0.804,0,0.109,9,0.0995,1.01486,0,0.0379,164.185,0.181,2003
888,False Prophets,J. Cole,0.696,0.729,237427,0.739,1,9.37E-06,8,0.164,1.014027778,0,0.338,90.306,0.749,2016
889,Family Affair,Mary J. Blige,0.156,0.9185,266913.5,0.5555,0,4.70E-05,8,0.08335,1.015835,0,0.0464,92.9015,0.9715,2001
890,Family Portrait,P!Nk,0.0274,0.762,296960,0.686,0,3.62E-06,0,0.572,1.015205556,0,0.049,91.816,0.733,2001
891,Famous,Kanye West,0.0711,0.465,196040,0.735,1,0,6,0.0975,1.015634722,1,0.117,173.935,0.409,2016
892,Famous In A Small Town,Miranda Lambert,0.268,0.509,245333,0.932,0,0,11,0.0615,1.01557,1,0.0667,138.722,0.675,2007
893,Famous Last Words,My Chemical Romance,0.000321,0.467,299227,0.883,0,0.000152,2,0.125,1.015644722,0,0.106,122.252,0.309,2006
894,Far Away,Marsha Ambrosius,0.221,0.433,436880,0.668,0,0,9,0.126,1.014848889,1,0.211,70.478,0.351,2011
895,Far Away,Nickelback,0.000696,0.518,238173,0.797,0,0,6,0.107,1.015235278,1,0.0309,132.915,0.293,2005
896,Farmer'S Daughter,Rodney Atkins,0.224,0.612,207040,0.791,0,0,6,0.112,1.015689167,1,0.0291,133.977,0.786,2010
897,Fast,Juice Wrld,0.426,0.623,208518,0.608,1,0,1,0.105,1.0150175,0,0.0434,84.98,0.263,2019
898,Fast,Luke Bryan,0.2,0.548,206213,0.901,0,0,0,0.1,1.015934167,0,0.0453,145.953,0.557,2015
899,Fast Cars And Freedom,Rascal Flatts,0.0135,0.616,262187,0.824,0,2.13E-05,3,0.108,1.015321667,0,0.03,117.954,0.623,2004
